timestamp (in seconds),bus_trip_no,status,bus_stop_no,latitude,longitude,distance
1680,1,TRANSIT_TO,4,45.4989996,-122.42246883333334,3000.192444806939
1695,1,TRANSIT_TO,4,45.4987626,-122.42217758333334,3034.97380016755
1710,1,TRANSIT_TO,4,45.4985256,-122.42188633333333,3069.755155528161
1725,1,TRANSIT_TO,4,45.498288599999995,-122.42159508333334,3104.536510888772
1736,2,DISPATCHED_FROM,1,45.492786,-122.401855,0.0
1740,2,TRANSIT_TO,2,45.4931092,-122.4029004,89.05407333935545
1740,1,TRANSIT_TO,4,45.4980516,-122.42130383333334,3139.3178662493833
1742,1,STOPPED_AT,4,45.49802,-122.421265,3143.9553802974647
1755,2,TRANSIT_TO,2,45.4943212,-122.40682065,423.0068483619384
1755,1,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
1770,2,TRANSIT_TO,2,45.495533200000004,-122.4107409,756.9596233845214
1770,1,TRANSIT_TO,5,45.49792265,-122.420928625,3172.320780078105
1785,2,TRANSIT_TO,2,45.4967452,-122.41466115,1090.9123984071043
1785,1,TRANSIT_TO,5,45.497679274999996,-122.4200876875,3243.234279529707
1800,2,TRANSIT_TO,2,45.4979572,-122.4185814,1424.8651734296873
1800,1,TRANSIT_TO,5,45.4974359,-122.41924675,3314.1477789813084
1815,2,TRANSIT_TO,2,45.499169200000004,-122.42250165,1758.8179484522702
1815,1,TRANSIT_TO,5,45.497192524999996,-122.41840581250001,3385.0612784329096
1830,2,TRANSIT_TO,2,45.5003812,-122.4264219,2092.770723474853
1830,1,TRANSIT_TO,5,45.49694915,-122.41756487500001,3455.9747778845112
1836,2,STOPPED_AT,2,45.500866,-122.42799,2226.3518334838864
1845,1,TRANSIT_TO,5,45.496705774999995,-122.41672393750001,3526.888277336113
1845,2,DWELL_AT,2,45.500866,-122.42799,2226.3518334838864
1860,1,TRANSIT_TO,5,45.4964624,-122.41588300000001,3597.801776787714
1860,2,DWELL_AT,2,45.500866,-122.42799,2226.3518334838864
1875,1,TRANSIT_TO,5,45.496219024999995,-122.4150420625,3668.7152762393157
1875,2,DWELL_AT,2,45.500866,-122.42799,2226.3518334838864
1890,1,TRANSIT_TO,5,45.49597565,-122.414201125,3739.628775690917
1890,2,TRANSIT_TO,3,45.50100805,-122.4279225,2243.0000664539884
1905,1,TRANSIT_TO,5,45.495732274999995,-122.4133601875,3810.5422751425185
1905,2,TRANSIT_TO,3,45.501150100000004,-122.427855,2259.64829942409
1920,2,TRANSIT_TO,3,45.501292150000005,-122.4277875,2276.2965323941917
1920,1,TRANSIT_TO,5,45.4954889,-122.41251925,3881.45577459412
1935,1,TRANSIT_TO,5,45.495245524999994,-122.4116783125,3952.369274045722
1935,2,TRANSIT_TO,3,45.501434200000006,-122.42772,2292.9447653642937
1950,2,TRANSIT_TO,3,45.50157625,-122.4276525,2309.592998334396
1950,1,TRANSIT_TO,5,45.49500215,-122.410837375,4023.282773497323
1965,2,TRANSIT_TO,3,45.5017183,-122.427585,2326.2412313044974
1965,1,TRANSIT_TO,5,45.494758774999994,-122.40999643750001,4094.1962729489246
1980,2,TRANSIT_TO,3,45.50186035,-122.42751750000001,2342.889464274599
1980,1,TRANSIT_TO,5,45.4945154,-122.40915550000001,4165.109772400526
1995,2,TRANSIT_TO,3,45.5020024,-122.42745000000001,2359.537697244701
1995,1,TRANSIT_TO,5,45.494272024999994,-122.40831456250001,4236.023271852127
2010,2,TRANSIT_TO,3,45.50214445,-122.42738250000001,2376.185930214803
2010,1,TRANSIT_TO,5,45.49402865,-122.40747362500001,4306.936771303729
2025,2,TRANSIT_TO,3,45.502286500000004,-122.42731500000001,2392.834163184905
2025,1,TRANSIT_TO,5,45.493785275,-122.40663268750001,4377.850270755331
2040,1,TRANSIT_TO,5,45.4935419,-122.40579175,4448.763770206931
2040,2,TRANSIT_TO,3,45.502428550000005,-122.42724750000001,2409.4823961550064
2055,1,TRANSIT_TO,5,45.493298525,-122.4049508125,4519.677269658533
2055,2,TRANSIT_TO,3,45.5025706,-122.42718,2426.1306291251085
2070,1,TRANSIT_TO,5,45.493055149999996,-122.404109875,4590.590769110135
2070,2,TRANSIT_TO,3,45.50271265,-122.4271125,2442.7788620952106
2075,2,STOPPED_AT,3,45.50276,-122.42709,2448.3282730852443
2085,1,TRANSIT_TO,5,45.492811775,-122.4032689375,4661.504268561736
2085,2,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2100,2,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2100,1,TRANSIT_TO,5,45.492568399999996,-122.402428,4732.417768013338
2115,2,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2115,1,TRANSIT_TO,5,45.492325025,-122.40158706250001,4803.33126746494
2130,2,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2130,1,TRANSIT_TO,5,45.492081649999996,-122.40074612500001,4874.244766916541
2145,1,TRANSIT_TO,5,45.491838275,-122.39990518750001,4945.158266368142
2145,2,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2160,1,TRANSIT_TO,5,45.491594899999996,-122.39906425000001,5016.071765819744
2160,2,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2164,1,STOPPED_AT,5,45.49153,-122.39884,5034.982032340171
2175,2,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2190,2,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2205,2,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2220,2,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2235,2,TRANSIT_TO,4,45.5026336,-122.42693466666667,2466.87832927757
2250,2,TRANSIT_TO,4,45.502396600000004,-122.42664341666668,2501.6596846381813
2265,2,TRANSIT_TO,4,45.5021596,-122.42635216666667,2536.4410399987923
2280,2,TRANSIT_TO,4,45.5019226,-122.42606091666667,2571.2223953594034
2295,2,TRANSIT_TO,4,45.5016856,-122.42576966666667,2606.003750720014
2310,2,TRANSIT_TO,4,45.5014486,-122.42547841666668,2640.785106080625
2325,2,TRANSIT_TO,4,45.5012116,-122.42518716666667,2675.5664614412362
2340,2,TRANSIT_TO,4,45.5009746,-122.42489591666667,2710.3478168018473
2355,2,TRANSIT_TO,4,45.5007376,-122.42460466666667,2745.1291721624584
2370,2,TRANSIT_TO,4,45.5005006,-122.42431341666668,2779.9105275230695
2385,2,TRANSIT_TO,4,45.5002636,-122.42402216666667,2814.6918828836806
2400,2,TRANSIT_TO,4,45.5000266,-122.42373091666667,2849.473238244291
2415,2,TRANSIT_TO,4,45.4997896,-122.42343966666667,2884.2545936049023
2430,2,TRANSIT_TO,4,45.4995526,-122.42314841666668,2919.0359489655134
2445,2,TRANSIT_TO,4,45.499315599999996,-122.42285716666667,2953.8173043261245
2460,2,TRANSIT_TO,4,45.4990786,-122.42256591666667,2988.5986596867356
2475,2,TRANSIT_TO,4,45.4988416,-122.42227466666667,3023.380015047346
2490,2,TRANSIT_TO,4,45.4986046,-122.42198341666668,3058.1613704079573
2505,2,TRANSIT_TO,4,45.498367599999995,-122.42169216666667,3092.9427257685684
2520,2,TRANSIT_TO,4,45.498130599999996,-122.42140091666667,3127.7240811291795
2521,3,DISPATCHED_FROM,1,45.492786,-122.401855,0.0
2527,2,STOPPED_AT,4,45.49802,-122.421265,3143.9553802974647
2535,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2535,3,TRANSIT_TO,2,45.493917200000006,-122.4055139,311.6892566877441
2550,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2550,3,TRANSIT_TO,2,45.4951292,-122.40943415,645.642031710327
2565,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2565,3,TRANSIT_TO,2,45.4963412,-122.4133544,979.59480673291
2580,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2580,3,TRANSIT_TO,2,45.4975532,-122.41727465,1313.547581755493
2595,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2595,3,TRANSIT_TO,2,45.4987652,-122.42119489999999,1647.500356778076
2610,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2610,3,TRANSIT_TO,2,45.499977200000004,-122.42511515,1981.4531318006589
2621,3,STOPPED_AT,2,45.500866,-122.42799,2226.3518334838864
2625,3,DWELL_AT,2,45.500866,-122.42799,2226.3518334838864
2625,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2640,3,DWELL_AT,2,45.500866,-122.42799,2226.3518334838864
2640,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2655,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2655,3,DWELL_AT,2,45.500866,-122.42799,2226.3518334838864
2670,3,TRANSIT_TO,3,45.50088494,-122.42798099999999,2228.5715978799
2670,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2685,3,TRANSIT_TO,3,45.50102699,-122.42791349999999,2245.219830850002
2685,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2700,3,TRANSIT_TO,3,45.50116904,-122.427846,2261.8680638201035
2700,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2715,3,TRANSIT_TO,3,45.50131109,-122.4277785,2278.5162967902056
2715,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2730,3,TRANSIT_TO,3,45.50145314,-122.427711,2295.1645297603072
2730,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2745,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2745,3,TRANSIT_TO,3,45.50159519,-122.4276435,2311.8127627304093
2760,3,TRANSIT_TO,3,45.501737240000004,-122.427576,2328.460995700511
2760,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2775,3,TRANSIT_TO,3,45.501879290000005,-122.4275085,2345.109228670613
2775,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2790,3,TRANSIT_TO,3,45.50202134,-122.427441,2361.7574616407146
2790,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2805,3,TRANSIT_TO,3,45.50216339,-122.4273735,2378.4056946108167
2805,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2820,3,TRANSIT_TO,3,45.50230544,-122.427306,2395.0539275809183
2820,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2835,3,TRANSIT_TO,3,45.50244749,-122.4272385,2411.7021605510204
2835,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2850,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2850,3,TRANSIT_TO,3,45.50258954,-122.427171,2428.350393521122
2865,3,TRANSIT_TO,3,45.50273159,-122.4271035,2444.998626491224
2865,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2868,3,STOPPED_AT,3,45.50276,-122.42709,2448.3282730852443
2880,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2880,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2895,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2895,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2910,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2910,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
