timestamp (in seconds),bus_trip_no,status,bus_stop_no,stop_id,stop_name,latitude,longitude,distance
44271,1,DISPATCHED_FROM,1,9302,NW 5th & Hoyt,45.527692,-122.67563,0.0
44280,1,TRANSIT_TO,2,9301,NW 5th & Davis,45.52724395,-122.6756183,49.82922337147411
44310,1,TRANSIT_TO,2,9301,NW 5th & Davis,45.52575045,-122.6755793,215.92663460972113
44331,1,STOPPED_AT,2,9301,NW 5th & Davis,45.524705,-122.675552,332.19482247649404
44340,1,TRANSIT_TO,3,7642,SW 5th & Washington,45.524606444444444,-122.67558095555555,343.38346593760787
44370,1,TRANSIT_TO,3,7642,SW 5th & Washington,45.523128111111106,-122.67601528888889,511.213117854315
44400,1,TRANSIT_TO,3,7642,SW 5th & Washington,45.521649777777775,-122.67644962222222,679.0427697710221
44428,1,STOPPED_AT,3,7642,SW 5th & Washington,45.52027,-122.676855,835.6837782266155
44430,1,DWELL_AT,3,7642,SW 5th & Washington,45.52027,-122.676855,835.6837782266155
44460,1,DWELL_AT,3,7642,SW 5th & Washington,45.52027,-122.676855,835.6837782266155
44490,1,TRANSIT_TO,4,7634,SW 5th & Salmon,45.51892631578947,-122.67757970175438,995.407467163591
44520,1,TRANSIT_TO,4,7634,SW 5th & Salmon,45.517173684210526,-122.67852496491228,1203.7427136031242
44524,1,STOPPED_AT,4,7634,SW 5th & Salmon,45.51694,-122.678651,1231.5207464617288
44550,1,DWELL_AT,4,7634,SW 5th & Salmon,45.51694,-122.678651,1231.5207464617288
44580,1,TRANSIT_TO,5,7594,SW 5th & Columbia,45.5168519,-122.67869973333333,1242.0271710311324
44610,1,TRANSIT_TO,5,7594,SW 5th & Columbia,45.515530399999996,-122.67943073333333,1399.6235395721876
44614,2,DISPATCHED_FROM,1,9302,NW 5th & Hoyt,45.527692,-122.67563,0.0
44638,1,STOPPED_AT,5,7594,SW 5th & Columbia,45.514297,-122.680113,1546.713483543839
44640,1,DWELL_AT,5,7594,SW 5th & Columbia,45.514297,-122.680113,1546.713483543839
44640,2,TRANSIT_TO,2,9301,NW 5th & Davis,45.52693060784314,-122.67561011764705,84.67711161165533
44670,1,TRANSIT_TO,6,10491,SW 5th & Hall,45.513359,-122.68062003333334,1658.2463141437331
44670,2,TRANSIT_TO,2,9301,NW 5th & Davis,45.52605207843137,-122.67558717647059,182.38147116356535
44700,2,TRANSIT_TO,2,9301,NW 5th & Davis,45.525173549019605,-122.67556423529412,280.08583071547537
44700,1,TRANSIT_TO,6,10491,SW 5th & Hall,45.512019,-122.68134436666668,1817.5789292864392
44716,2,STOPPED_AT,2,9301,NW 5th & Davis,45.524705,-122.675552,332.19482247649404
44730,1,TRANSIT_TO,6,10491,SW 5th & Hall,45.510679,-122.6820687,1976.9115444291451
44730,2,TRANSIT_TO,3,7642,SW 5th & Washington,45.52455716666666,-122.67559543333333,348.97778766816475
44739,1,STOPPED_AT,6,10491,SW 5th & Hall,45.510277,-122.682286,2024.711328971957
44760,2,TRANSIT_TO,3,7642,SW 5th & Washington,45.52233966666666,-122.67624693333333,600.7222655432255
44760,1,DWELL_AT,6,10491,SW 5th & Hall,45.510277,-122.682286,2024.711328971957
44788,2,STOPPED_AT,3,7642,SW 5th & Washington,45.52027,-122.676855,835.6837782266155
44790,2,DWELL_AT,3,7642,SW 5th & Washington,45.52027,-122.676855,835.6837782266155
44790,1,TRANSIT_TO,7,3397,300 Block SW Lincoln,45.50981657615894,-122.68188658278146,2084.626710050123
44820,2,DWELL_AT,3,7642,SW 5th & Washington,45.52027,-122.676855,835.6837782266155
44820,1,TRANSIT_TO,7,3397,300 Block SW Lincoln,45.509323264900665,-122.68145863576159,2148.821761205301
44850,2,TRANSIT_TO,4,7634,SW 5th & Salmon,45.520050439560436,-122.67697341758242,861.7829189893702
44850,1,TRANSIT_TO,7,3397,300 Block SW Lincoln,45.50882995364238,-122.68103068874173,2213.0168123604785
44880,1,TRANSIT_TO,7,3397,300 Block SW Lincoln,45.5083366423841,-122.68060274172186,2277.211863515656
44880,2,TRANSIT_TO,4,7634,SW 5th & Salmon,45.51895263736264,-122.67756550549451,992.2786228031438
44910,1,TRANSIT_TO,7,3397,300 Block SW Lincoln,45.50784333112583,-122.68017479470198,2341.406914670834
44910,2,TRANSIT_TO,4,7634,SW 5th & Salmon,45.51785483516483,-122.6781575934066,1122.7743266169173
44913,1,STOPPED_AT,7,3397,300 Block SW Lincoln,45.507794,-122.680132,2347.826419786352
44935,2,STOPPED_AT,4,7634,SW 5th & Salmon,45.51694,-122.678651,1231.5207464617288
44940,2,DWELL_AT,4,7634,SW 5th & Salmon,45.51694,-122.678651,1231.5207464617288
44940,1,TRANSIT_TO,8,13732,South Waterfront/S Moody,45.50746307284768,-122.67951875496689,2408.1419657193833
44970,2,DWELL_AT,4,7634,SW 5th & Salmon,45.51694,-122.678651,1231.5207464617288
44970,1,TRANSIT_TO,8,13732,South Waterfront/S Moody,45.50647029139073,-122.67767901986755,2589.0886035184767
45000,2,DWELL_AT,4,7634,SW 5th & Salmon,45.51694,-122.678651,1231.5207464617288
45000,1,TRANSIT_TO,8,13732,South Waterfront/S Moody,45.505477509933776,-122.67583928476822,2770.0352413175706
45030,1,TRANSIT_TO,8,13732,South Waterfront/S Moody,45.50448472847682,-122.67399954966888,2950.9818791166645
45030,2,TRANSIT_TO,5,7594,SW 5th & Columbia,45.5166757,-122.6787972,1263.04002016994
45060,2,TRANSIT_TO,5,7594,SW 5th & Columbia,45.5153542,-122.67952820000001,1420.6363887109949
45060,1,TRANSIT_TO,8,13732,South Waterfront/S Moody,45.50349194701987,-122.67215981456954,3131.9285169157583
45081,1,STOPPED_AT,8,13732,South Waterfront/S Moody,45.502797,-122.670872,3258.591163375124
45084,2,STOPPED_AT,5,7594,SW 5th & Columbia,45.514297,-122.680113,1546.713483543839
45090,1,DWELL_AT,8,13732,South Waterfront/S Moody,45.502797,-122.670872,3258.591163375124
45090,2,DWELL_AT,5,7594,SW 5th & Columbia,45.514297,-122.680113,1546.713483543839
45120,2,TRANSIT_TO,6,10491,SW 5th & Hall,45.513292,-122.68065625,1666.2129449008685
45120,1,TRANSIT_TO,9,13772,OMSI/SE Water,45.5042754,-122.6674396,3572.5586549020522
45150,1,TRANSIT_TO,9,13772,OMSI/SE Water,45.5061234,-122.6631491,3965.0180193107126
45150,2,TRANSIT_TO,6,10491,SW 5th & Hall,45.511282,-122.68174275000001,1905.2118676149275
45156,1,STOPPED_AT,9,13772,OMSI/SE Water,45.506493,-122.662291,4043.5098921924446
45165,2,STOPPED_AT,6,10491,SW 5th & Hall,45.510277,-122.682286,2024.711328971957
45180,2,DWELL_AT,6,10491,SW 5th & Hall,45.510277,-122.682286,2024.711328971957
45180,1,TRANSIT_TO,10,1375,SE Division & 12th Ave,45.50641686516854,-122.66188951685393,4075.922483562883
45210,2,TRANSIT_TO,7,3397,300 Block SW Lincoln,45.510139055555555,-122.68216633333334,2042.6621673505347
45210,1,TRANSIT_TO,10,1375,SE Division & 12th Ave,45.505845853932584,-122.65887839325842,4319.016918841172
45240,1,TRANSIT_TO,10,1375,SE Division & 12th Ave,45.50527484269663,-122.65586726966292,4562.111354119461
45240,2,TRANSIT_TO,7,3397,300 Block SW Lincoln,45.50931138888889,-122.68144833333334,2150.3671976219994
45265,1,STOPPED_AT,10,1375,SE Division & 12th Ave,45.504799,-122.653358,4764.690050184701
45270,2,TRANSIT_TO,7,3397,300 Block SW Lincoln,45.50848372222222,-122.68073033333333,2258.0722278934645
45270,1,DWELL_AT,10,1375,SE Division & 12th Ave,45.504799,-122.653358,4764.690050184701
45279,3,DISPATCHED_FROM,1,9302,NW 5th & Hoyt,45.527692,-122.67563,0.0
45295,2,STOPPED_AT,7,3397,300 Block SW Lincoln,45.507794,-122.680132,2347.826419786352
45300,2,DWELL_AT,7,3397,300 Block SW Lincoln,45.507794,-122.680132,2347.826419786352
45300,3,TRANSIT_TO,2,9301,NW 5th & Davis,45.52703859375,-122.67561293749999,72.66761741673308
45300,1,TRANSIT_TO,11,1435,SE Division & 20th Ave,45.50479368333333,-122.6520039,4870.217980019677
45330,2,TRANSIT_TO,8,13732,South Waterfront/S Moody,45.50749012837838,-122.67956889189189,2403.210762301885
45330,3,TRANSIT_TO,2,9301,NW 5th & Davis,45.52610515625,-122.6755885625,176.47849944063748
45330,1,TRANSIT_TO,11,1435,SE Division & 20th Ave,45.50477918333333,-122.6483109,5158.021425024155
45349,1,STOPPED_AT,11,1435,SE Division & 20th Ave,45.50477,-122.645972,5340.296940193659
45360,3,TRANSIT_TO,2,9301,NW 5th & Davis,45.525171718749995,-122.6755641875,280.28938146454186
45360,1,DWELL_AT,11,1435,SE Division & 20th Ave,45.50477,-122.645972,5340.296940193659
45360,2,TRANSIT_TO,8,13732,South Waterfront/S Moody,45.50647722297297,-122.67769186486487,2587.8252373536634
45375,3,STOPPED_AT,2,9301,NW 5th & Davis,45.524705,-122.675552,332.19482247649404
45390,2,TRANSIT_TO,8,13732,South Waterfront/S Moody,45.505464317567565,-122.67581483783783,2772.4397124054412
45390,1,TRANSIT_TO,12,1441,SE Division & 26th Ave,45.50476955,-122.6428994,5579.747588256134
45390,3,DWELL_AT,2,9301,NW 5th & Davis,45.524705,-122.675552,332.19482247649404
45420,2,TRANSIT_TO,8,13732,South Waterfront/S Moody,45.50445141216216,-122.67393781081081,2957.0541874572195
45420,1,TRANSIT_TO,12,1441,SE Division & 26th Ave,45.50476905,-122.6394854,5845.803863881107
45420,3,TRANSIT_TO,3,7642,SW 5th & Washington,45.523473055555556,-122.67591394444445,472.0528657404167
45423,1,STOPPED_AT,12,1441,SE Division & 26th Ave,45.504769,-122.639144,5872.409491443604
45450,2,TRANSIT_TO,8,13732,South Waterfront/S Moody,45.50343850675676,-122.67206078378379,3141.668662508998
45450,1,TRANSIT_TO,13,1447,SE Division & 30th Ave,45.504768017857145,-122.63870176785714,5906.873240011628
45450,3,TRANSIT_TO,3,7642,SW 5th & Washington,45.52199472222222,-122.67634827777778,639.8825176571238
45469,2,STOPPED_AT,8,13732,South Waterfront/S Moody,45.502797,-122.670872,3258.591163375124
45480,3,TRANSIT_TO,3,7642,SW 5th & Washington,45.520516388888886,-122.67678261111111,807.7121695738309
45480,1,TRANSIT_TO,13,1447,SE Division & 30th Ave,45.504762125,-122.636048375,6113.655731419772
45480,2,DWELL_AT,8,13732,South Waterfront/S Moody,45.502797,-122.670872,3258.591163375124
45485,3,STOPPED_AT,3,7642,SW 5th & Washington,45.52027,-122.676855,835.6837782266155
45501,1,STOPPED_AT,13,1447,SE Division & 30th Ave,45.504758,-122.634191,6258.403475405472
45510,3,DWELL_AT,3,7642,SW 5th & Washington,45.52027,-122.676855,835.6837782266155
45510,2,TRANSIT_TO,9,13772,OMSI/SE Water,45.50340790909091,-122.66945365289256,3388.329796237491
45510,1,DWELL_AT,13,1447,SE Division & 30th Ave,45.504758,-122.634191,6258.403475405472
45540,3,DWELL_AT,3,7642,SW 5th & Washington,45.52027,-122.676855,835.6837782266155
